seed,n,p_edge,q_source,paradigm,mu_star_rel,k_actual,S_recall,S_precision,correlate_inclusion,causal_precision,auc_star,stability_star,log_loss_star
17,300,0.2,bootstrap_l1,stability,1.0,9,0.6,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.9968888888888889,0.8066666666666666,0.08030087193778704
17,300,0.2,iamb,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9995555555555555,0.8166666666666667,0.034838129261233065
17,300,0.2,pc_stable,constraint-global,1.0,7,0.8,0.5714285714285714,0.0,1.0,0.9955555555555555,0.7023809523809523,0.0835267564963512
17,300,0.2,dagma,continuous-opt,1.0,6,0.6,0.5,0.0,1.0,0.9959999999999999,0.8196428571428571,0.08653332841171839
17,300,0.2,gs,constraint-local,1.0,8,1.0,0.625,0.0,1.0,1.0,0.8,0.031223787661623408
17,300,0.2,inter_iamb,constraint-local,1.0,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9988888888888889,0.7159848484848486,0.04238000218605549
18,300,0.2,oracle,control,1.0,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.994,0.5483189033189032,0.09833753028507844
18,300,0.2,uniform,control,1.0,5,0.8,0.8,0.2,0.8,0.9931111111111111,0.5043764568764568,0.10100766695734734
18,300,0.2,adversarial,control,1.0,9,0.2,0.1111111111111111,0.2222222222222222,0.7777777777777778,0.8224444444444444,0.41402902652902657,0.6446756221474671
18,300,0.2,ges,score,1.0,8,0.8,0.5,0.0,1.0,0.9984444444444444,0.6158730158730159,0.06779660425716241
18,300,0.2,bootstrap_l1,stability,1.0,10,0.8,0.4,0.1,0.9,0.9957777777777779,0.897777777777778,0.07984345928452355
18,300,0.2,iamb,constraint-local,1.0,8,0.8,0.5,0.125,0.875,0.9988888888888889,0.5753968253968254,0.07015311510888053
18,300,0.2,pc_stable,constraint-global,1.0,10,0.8,0.4,0.2,0.7,0.9933333333333334,0.5718098568098567,0.10609456864437779
18,300,0.2,dagma,continuous-opt,1.0,5,1.0,1.0,0.0,1.0,0.9953333333333333,0.7291666666666667,0.0855790191098375
18,300,0.2,gs,constraint-local,1.0,5,1.0,1.0,0.0,1.0,0.9931111111111111,0.6186507936507937,0.09536678396170066
18,300,0.2,inter_iamb,constraint-local,1.0,8,0.8,0.5,0.125,0.875,0.9975555555555555,0.7033333333333334,0.08434970392060681
19,300,0.2,oracle,control,1.0,10,1.0,0.5,0.1,0.9,0.998,0.727972027972028,0.0664967284376347
19,300,0.2,uniform,control,1.0,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9977777777777778,0.5394055944055944,0.06809924303152606
19,300,0.2,adversarial,control,1.0,10,0.0,0.0,0.2,0.8,0.9942222222222222,0.4819047619047619,0.13007644833035045
19,300,0.2,ges,score,1.0,9,0.2,0.1111111111111111,0.0,1.0,0.9966666666666667,0.6172727272727274,0.0857650145011548
19,300,0.2,bootstrap_l1,stability,1.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9995555555555555,0.8827272727272728,0.03359085748460249
19,300,0.2,iamb,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9977777777777778,0.6743434343434342,0.06946832582635531
19,300,0.2,pc_stable,constraint-global,1.0,8,0.6,0.375,0.125,0.875,0.9986666666666666,0.5908333333333333,0.06732238276533911
19,300,0.2,dagma,continuous-opt,1.0,7,0.2,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.9977777777777778,0.7555555555555555,0.05305506451083878
19,300,0.2,gs,constraint-local,1.0,6,0.8,0.6666666666666666,0.0,1.0,0.998,0.603030303030303,0.05302345084898065
19,300,0.2,inter_iamb,constraint-local,1.0,7,1.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.9988888888888889,0.6588095238095237,0.0477803875275544
1,300,0.2,oracle,control,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9937777777777776,0.6223196248196248,0.10602478446380692
1,300,0.2,uniform,control,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9924444444444445,0.5597619047619047,0.1273662397058017
1,300,0.2,adversarial,control,1.0,8,0.0,0.0,0.625,0.25,0.9764444444444443,0.3995454545454546,0.2834836646820082
1,300,0.2,ges,score,1.0,5,1.0,1.0,0.0,1.0,0.9973333333333333,0.6849206349206349,0.08552119334653971
1,300,0.2,bootstrap_l1,stability,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9973333333333333,0.7773809523809525,0.06001299338239772
1,300,0.2,iamb,constraint-local,1.0,5,1.0,1.0,0.0,1.0,0.9984444444444446,0.7025793650793651,0.07134820845024714
1,300,0.2,pc_stable,constraint-global,1.0,6,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9942222222222222,0.6912698412698413,0.13729142366685373
1,300,0.2,dagma,continuous-opt,1.0,5,1.0,1.0,0.0,1.0,0.9955555555555555,0.7714285714285715,0.07948916022618127
1,300,0.2,gs,constraint-local,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9968888888888889,0.9333333333333333,0.0711685396013941
1,300,0.2,inter_iamb,constraint-local,1.0,5,1.0,1.0,0.0,1.0,0.9957777777777779,0.6843253968253968,0.088977686356664
2,300,0.2,oracle,control,1.0,10,1.0,0.5,0.1,0.9,0.9975555555555555,0.5781468531468531,0.08292514886247015
2,300,0.2,uniform,control,1.0,8,0.6,0.375,0.25,0.75,0.9973333333333333,0.45263736263736265,0.09051159705786849
2,300,0.2,adversarial,control,1.0,10,0.0,0.0,0.4,0.6,0.9806666666666667,0.5055006105006105,0.23186058248964664
2,300,0.2,ges,score,1.0,7,1.0,0.7142857142857143,0.0,1.0,0.9946666666666667,0.6333333333333334,0.08423705359072661
2,300,0.2,bootstrap_l1,stability,1.0,10,0.8,0.4,0.1,0.9,0.9937777777777776,0.8654545454545456,0.10589986746533349
2,300,0.2,iamb,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9991111111111112,0.7777272727272727,0.0684402811089933
2,300,0.2,pc_stable,constraint-global,1.0,10,0.8,0.4,0.2,0.8,0.9948888888888889,0.6392773892773893,0.10100219885217554
2,300,0.2,dagma,continuous-opt,1.0,10,0.8,0.4,0.2,0.8,0.9966666666666667,0.5597222222222221,0.08531289032758523
2,300,0.2,gs,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9984444444444444,0.8699999999999999,0.05360673899409639
2,300,0.2,inter_iamb,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9982222222222223,0.7590404040404041,0.05644056103776359
3,300,0.2,oracle,control,1.0,10,1.0,0.5,0.1,0.9,0.9968888888888889,0.5884282384282384,0.08450933371755891
3,300,0.2,uniform,control,1.0,10,0.8,0.4,0.2,0.8,0.9955555555555555,0.6201748251748251,0.08397318051610791
3,300,0.2,adversarial,control,1.0,10,0.0,0.0,0.3,0.7,0.9911111111111112,0.7757575757575758,0.1171554500907415
3,300,0.2,ges,score,1.0,8,0.6,0.375,0.125,0.875,0.9984444444444444,0.5463852813852813,0.07521447431998851
3,300,0.2,bootstrap_l1,stability,1.0,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9975555555555555,0.6768181818181819,0.07399724824045326
3,300,0.2,iamb,constraint-local,1.0,9,1.0,0.5555555555555556,0.0,1.0,0.9926666666666666,0.8027272727272727,0.1081480518559027
3,300,0.2,pc_stable,constraint-global,1.0,8,0.4,0.25,0.125,0.875,0.9971111111111111,0.5460606060606061,0.08039857160156204
3,300,0.2,dagma,continuous-opt,1.0,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9966666666666667,0.86,0.06704065183931156
3,300,0.2,gs,constraint-local,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9993333333333334,0.8446428571428571,0.05640236324152363
3,300,0.2,inter_iamb,constraint-local,1.0,9,1.0,0.5555555555555556,0.0,1.0,0.9928888888888888,0.8272727272727274,0.09945738328296246
4,300,0.2,oracle,control,1.0,8,1.0,0.625,0.0,0.875,0.9953333333333333,0.5872727272727273,0.10498447027637361
4,300,0.2,uniform,control,1.0,8,1.0,0.625,0.0,0.875,0.9959999999999999,0.5106993006993006,0.07813139285899237
4,300,0.2,adversarial,control,1.0,9,0.0,0.0,0.1111111111111111,0.8888888888888888,0.9224444444444444,0.5202070152070152,0.5863409881348198
4,300,0.2,ges,score,1.0,8,1.0,0.625,0.0,1.0,0.9966666666666667,0.6636363636363637,0.07554470662458615
4,300,0.2,bootstrap_l1,stability,1.0,10,0.8,0.4,0.1,0.8,0.9942222222222222,0.6186868686868687,0.10888358998252361
4,300,0.2,iamb,constraint-local,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9948888888888889,0.6117171717171718,0.10041776879508293
4,300,0.2,pc_stable,constraint-global,1.0,9,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.9946666666666666,0.5717171717171717,0.10812229025224585
4,300,0.2,dagma,continuous-opt,1.0,7,1.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.9942222222222222,0.4496869796869797,0.11252677375186963
4,300,0.2,gs,constraint-local,1.0,7,1.0,0.7142857142857143,0.0,1.0,0.9964444444444445,0.6946428571428571,0.07458180147134769
4,300,0.2,inter_iamb,constraint-local,1.0,6,1.0,0.8333333333333334,0.0,1.0,0.9933333333333334,0.5674747474747475,0.10898401025486333
5,300,0.2,oracle,control,1.0,8,1.0,0.625,0.0,1.0,0.9982222222222221,0.6098556998556998,0.07771352614369201
5,300,0.2,uniform,control,1.0,10,0.6,0.3,0.2,0.8,0.9946666666666667,0.4243989343989344,0.0965165656195388
5,300,0.2,adversarial,control,1.0,10,0.0,0.0,0.2,0.8,0.9811111111111112,0.43953130203130203,0.21766676136349106
5,300,0.2,ges,score,1.0,8,0.4,0.25,0.125,0.875,0.9966666666666667,0.7236111111111111,0.07614509993353376
5,300,0.2,bootstrap_l1,stability,1.0,10,0.8,0.4,0.2,0.8,0.9928888888888888,0.76,0.10134694241534034
5,300,0.2,iamb,constraint-local,1.0,7,1.0,0.7142857142857143,0.0,1.0,0.9964444444444445,0.6846464646464645,0.07387041062557463
5,300,0.2,pc_stable,constraint-global,1.0,10,0.6,0.3,0.2,0.8,0.9946666666666666,0.5372727272727273,0.11236605892430021
5,300,0.2,dagma,continuous-opt,1.0,7,0.6,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.9904444444444443,0.5146825396825397,0.13964550701927486
5,300,0.2,gs,constraint-local,1.0,5,1.0,1.0,0.0,1.0,0.9955555555555555,0.775,0.07632310013170043
5,300,0.2,inter_iamb,constraint-local,1.0,7,1.0,0.7142857142857143,0.0,1.0,0.9962222222222223,0.7440476190476191,0.08109069222389638
6,300,0.2,oracle,control,1.0,9,0.8,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.9915555555555556,0.4752272727272727,0.14118342985494092
6,300,0.2,uniform,control,1.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9879999999999999,0.3395165945165945,0.17211034368244885
6,300,0.2,adversarial,control,1.0,6,0.2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.9584444444444445,0.3937878787878788,0.3735212378017979
6,300,0.2,ges,score,1.0,7,0.8,0.5714285714285714,0.0,1.0,0.9766666666666668,0.5612878787878788,0.2565118200870384
6,300,0.2,bootstrap_l1,stability,1.0,8,0.8,0.5,0.125,0.875,0.9955555555555555,0.680429292929293,0.10705409452813386
6,300,0.2,iamb,constraint-local,1.0,8,0.8,0.5,0.125,0.875,0.9937777777777779,0.6559523809523811,0.10366162869767392
6,300,0.2,pc_stable,constraint-global,1.0,8,0.8,0.5,0.0,1.0,0.9913333333333332,0.5233405483405483,0.11087852795299871
6,300,0.2,dagma,continuous-opt,1.0,7,0.4,0.2857142857142857,0.0,1.0,0.9911111111111112,0.4592171717171717,0.14035413477635714
6,300,0.2,gs,constraint-local,1.0,6,0.8,0.6666666666666666,0.0,1.0,0.9962222222222223,0.6079365079365079,0.10205709531136135
6,300,0.2,inter_iamb,constraint-local,1.0,6,0.8,0.6666666666666666,0.0,1.0,0.9948888888888889,0.6154761904761905,0.10302087286486372
7,300,0.2,oracle,control,1.0,9,1.0,0.5555555555555556,0.0,1.0,0.9888888888888889,0.5043056943056943,0.1445432468186632
7,300,0.2,uniform,control,1.0,9,1.0,0.5555555555555556,0.0,1.0,0.9855555555555554,0.43661671661671664,0.20043153927873872
7,300,0.2,adversarial,control,1.0,9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.9806666666666667,0.41309523809523807,0.24550566798482382
7,300,0.2,ges,score,1.0,10,1.0,0.5,0.1,0.9,0.9640000000000001,0.8081818181818182,0.33773175077354606
7,300,0.2,bootstrap_l1,stability,1.0,9,1.0,0.5555555555555556,0.0,1.0,0.9882222222222221,0.7927272727272727,0.170269208056744
7,300,0.2,iamb,constraint-local,1.0,10,1.0,0.5,0.0,1.0,0.9962222222222221,0.7451515151515152,0.08617240221129466
7,300,0.2,pc_stable,constraint-global,1.0,8,0.4,0.25,0.25,0.75,0.9668888888888889,0.3802747252747253,0.34093936922551643
7,300,0.2,dagma,continuous-opt,1.0,9,0.8,0.4444444444444444,0.0,1.0,0.9455555555555556,0.5684848484848485,0.41503487667177874
7,300,0.2,gs,constraint-local,1.0,8,1.0,0.625,0.0,1.0,0.9935555555555556,0.5794444444444444,0.11657338266236847
7,300,0.2,inter_iamb,constraint-local,1.0,10,1.0,0.5,0.0,1.0,0.9880000000000001,0.7318181818181818,0.15871063222660795
8,300,0.2,oracle,control,1.0,9,0.8,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.9997777777777778,0.5913131313131312,0.03466904036331369
8,300,0.2,uniform,control,1.0,8,0.6,0.375,0.25,0.75,0.9993333333333332,0.691504329004329,0.029699051836809674
8,300,0.2,adversarial,control,1.0,9,0.0,0.0,0.2222222222222222,0.7777777777777778,0.9944444444444442,0.5073426573426573,0.1145573619702612
8,300,0.2,ges,score,1.0,7,0.8,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.998,0.5386904761904762,0.048822792624523645
8,300,0.2,bootstrap_l1,stability,1.0,7,0.6,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.9993333333333332,0.8857142857142858,0.03214633516180465
8,300,0.2,iamb,constraint-local,1.0,9,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.9993333333333334,0.7145454545454546,0.03573655146534842
8,300,0.2,pc_stable,constraint-global,1.0,7,0.6,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.9982222222222223,0.6170418470418471,0.05119143702877965
8,300,0.2,dagma,continuous-opt,1.0,8,0.6,0.375,0.25,0.75,0.9993333333333332,0.8444444444444443,0.03979651016795621
8,300,0.2,gs,constraint-local,1.0,8,0.8,0.5,0.125,0.875,0.9993333333333332,0.6682828282828283,0.04228332729996598
8,300,0.2,inter_iamb,constraint-local,1.0,10,1.0,0.5,0.1,0.9,0.9984444444444446,0.5401010101010101,0.04370961631037491
9,300,0.2,oracle,control,1.0,10,1.0,0.5,0.0,1.0,0.9993333333333332,0.6281385281385281,0.029820584043036287
9,300,0.2,uniform,control,1.0,8,0.8,0.5,0.0,1.0,1.0,0.4685497835497836,0.023303039568830824
9,300,0.2,adversarial,control,1.0,7,0.2,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.9991111111111112,0.4315151515151515,0.05375299125344331
9,300,0.2,ges,score,1.0,9,0.6,0.3333333333333333,0.0,1.0,0.9997777777777778,0.7520454545454546,0.026341549946916537
9,300,0.2,bootstrap_l1,stability,1.0,7,0.4,0.2857142857142857,0.0,1.0,0.9991111111111112,0.6446464646464647,0.03367718816057479
9,300,0.2,iamb,constraint-local,1.0,5,0.8,0.8,0.0,1.0,0.9995555555555555,0.7039682539682539,0.02545107681826685
9,300,0.2,pc_stable,constraint-global,1.0,8,0.4,0.25,0.0,1.0,0.9993333333333334,0.4995454545454545,0.04536525907301917
