rep,arm,k,auc,n,p
10,cfs_cg,6,0.9129629629629629,189,22
10,vanilla,8,0.9246913580246913,189,22
10,causal,8,0.9339506172839505,189,22
10,iamb_soft_cg,8,0.9302469135802469,189,22
10,iamb_soft_fz,8,0.9123456790123458,189,22
10,cfs_iamb,8,0.9074074074074073,189,22
10,cfs_hiton_mb,8,0.903395061728395,189,22
10,cfs_cg,8,0.9129629629629629,189,22
10,vanilla,10,0.9271604938271605,189,22
10,causal,10,0.9243827160493827,189,22
10,iamb_soft_cg,10,0.9293209876543209,189,22
10,iamb_soft_fz,10,0.9083333333333333,189,22
10,cfs_iamb,10,0.9061728395061729,189,22
10,cfs_hiton_mb,10,0.903395061728395,189,22
10,cfs_cg,10,0.9129629629629629,189,22
11,vanilla,2,0.8138888888888889,189,22
11,causal,2,0.8138888888888889,189,22
11,iamb_soft_cg,2,0.8138888888888889,189,22
11,iamb_soft_fz,2,0.8138888888888889,189,22
11,cfs_iamb,2,0.7719135802469135,189,22
11,cfs_hiton_mb,2,0.7719135802469135,189,22
11,cfs_cg,2,0.8138888888888889,189,22
11,vanilla,4,0.8567901234567901,189,22
11,causal,4,0.8580246913580246,189,22
11,iamb_soft_cg,4,0.8567901234567901,189,22
11,iamb_soft_fz,4,0.8413580246913579,189,22
11,cfs_iamb,4,0.796604938271605,189,22
11,cfs_hiton_mb,4,0.796604938271605,189,22
11,cfs_cg,4,0.8302469135802469,189,22
11,vanilla,6,0.8444444444444443,189,22
11,causal,6,0.8629629629629629,189,22
11,iamb_soft_cg,6,0.8574074074074074,189,22
11,iamb_soft_fz,6,0.8432098765432099,189,22
11,cfs_iamb,6,0.8256172839506172,189,22
11,cfs_hiton_mb,6,0.8256172839506172,189,22
11,cfs_cg,6,0.8302469135802469,189,22
11,vanilla,8,0.843827160493827,189,22
11,causal,8,0.8203703703703703,189,22
11,iamb_soft_cg,8,0.8796296296296295,189,22
11,iamb_soft_fz,8,0.8438271604938271,189,22
11,cfs_iamb,8,0.8256172839506174,189,22
11,cfs_hiton_mb,8,0.8256172839506174,189,22
11,cfs_cg,8,0.8302469135802469,189,22
11,vanilla,10,0.8345679012345679,189,22
11,causal,10,0.8212962962962962,189,22
11,iamb_soft_cg,10,0.8506172839506173,189,22
11,iamb_soft_fz,10,0.8617283950617284,189,22
11,cfs_iamb,10,0.8256172839506174,189,22
11,cfs_hiton_mb,10,0.8256172839506174,189,22
11,cfs_cg,10,0.8302469135802469,189,22
12,vanilla,2,0.8580246913580246,189,22
12,causal,2,0.8580246913580246,189,22
12,iamb_soft_cg,2,0.8580246913580246,189,22
12,iamb_soft_fz,2,0.8580246913580246,189,22
12,cfs_iamb,2,0.7959876543209876,189,22
12,cfs_hiton_mb,2,0.7959876543209876,189,22
12,cfs_cg,2,0.8580246913580246,189,22
12,vanilla,4,0.9416666666666665,189,22
12,causal,4,0.9416666666666665,189,22
12,iamb_soft_cg,4,0.9416666666666665,189,22
12,iamb_soft_fz,4,0.9416666666666665,189,22
12,cfs_iamb,4,0.8533950617283951,189,22
12,cfs_hiton_mb,4,0.8533950617283951,189,22
12,cfs_cg,4,0.8771604938271604,189,22
12,vanilla,6,0.9138888888888889,189,22
12,causal,6,0.9138888888888889,189,22
12,iamb_soft_cg,6,0.9138888888888889,189,22
12,iamb_soft_fz,6,0.9138888888888889,189,22
12,cfs_iamb,6,0.8617283950617284,189,22
12,cfs_hiton_mb,6,0.8679012345679012,189,22
12,cfs_cg,6,0.8771604938271604,189,22
12,vanilla,8,0.9367283950617284,189,22
12,causal,8,0.9367283950617284,189,22
12,iamb_soft_cg,8,0.9367283950617284,189,22
12,iamb_soft_fz,8,0.9367283950617284,189,22
12,cfs_iamb,8,0.8895061728395062,189,22
12,cfs_hiton_mb,8,0.8679012345679012,189,22
12,cfs_cg,8,0.8771604938271604,189,22
12,vanilla,10,0.9135802469135802,189,22
12,causal,10,0.9135802469135802,189,22
12,iamb_soft_cg,10,0.9135802469135802,189,22
12,iamb_soft_fz,10,0.9135802469135802,189,22
12,cfs_iamb,10,0.8777777777777777,189,22
12,cfs_hiton_mb,10,0.8679012345679012,189,22
12,cfs_cg,10,0.8771604938271604,189,22
13,vanilla,2,0.8129629629629629,189,22
13,causal,2,0.8129629629629629,189,22
13,iamb_soft_cg,2,0.8129629629629629,189,22
13,iamb_soft_fz,2,0.8129629629629629,189,22
13,cfs_iamb,2,0.7935185185185185,189,22
13,cfs_hiton_mb,2,0.7935185185185185,189,22
13,cfs_cg,2,0.8358024691358024,189,22
13,vanilla,4,0.8870370370370371,189,22
13,causal,4,0.8870370370370371,189,22
13,iamb_soft_cg,4,0.8870370370370371,189,22
13,iamb_soft_fz,4,0.8870370370370371,189,22
13,cfs_iamb,4,0.8299382716049382,189,22
13,cfs_hiton_mb,4,0.8299382716049382,189,22
13,cfs_cg,4,0.8546296296296295,189,22
13,vanilla,6,0.8679012345679012,189,22
13,causal,6,0.865432098765432,189,22
13,iamb_soft_cg,6,0.8848765432098766,189,22
13,iamb_soft_fz,6,0.8583333333333333,189,22
13,cfs_iamb,6,0.8598765432098766,189,22
13,cfs_hiton_mb,6,0.8317901234567902,189,22
13,cfs_cg,6,0.8546296296296295,189,22
13,vanilla,8,0.8367283950617284,189,22
13,causal,8,0.8339506172839506,189,22
13,iamb_soft_cg,8,0.8805555555555554,189,22
13,iamb_soft_fz,8,0.807716049382716,189,22
13,cfs_iamb,8,0.8728395061728395,189,22
13,cfs_hiton_mb,8,0.8361111111111111,189,22
13,cfs_cg,8,0.8546296296296295,189,22
13,vanilla,10,0.8320987654320987,189,22
13,causal,10,0.8135802469135802,189,22
13,iamb_soft_cg,10,0.8737654320987653,189,22
13,iamb_soft_fz,10,0.8287037037037037,189,22
13,cfs_iamb,10,0.8725308641975309,189,22
13,cfs_hiton_mb,10,0.8361111111111111,189,22
13,cfs_cg,10,0.8546296296296295,189,22
14,vanilla,2,0.8246913580246914,189,22
14,causal,2,0.8246913580246914,189,22
14,iamb_soft_cg,2,0.8246913580246914,189,22
14,iamb_soft_fz,2,0.8246913580246914,189,22
14,cfs_iamb,2,0.7626543209876544,189,22
14,cfs_hiton_mb,2,0.7626543209876544,189,22
14,cfs_cg,2,0.8327160493827159,189,22
14,vanilla,4,0.8648148148148148,189,22
14,causal,4,0.8703703703703705,189,22
14,iamb_soft_cg,4,0.8648148148148148,189,22
14,iamb_soft_fz,4,0.8419753086419755,189,22
14,cfs_iamb,4,0.7969135802469136,189,22
14,cfs_hiton_mb,4,0.7969135802469136,189,22
14,cfs_cg,4,0.8311728395061728,189,22
14,vanilla,6,0.8768518518518518,189,22
14,causal,6,0.8651234567901234,189,22
14,iamb_soft_cg,6,0.8549382716049383,189,22
14,iamb_soft_fz,6,0.8490740740740741,189,22
14,cfs_iamb,6,0.8246913580246914,189,22
14,cfs_hiton_mb,6,0.8212962962962963,189,22
14,cfs_cg,6,0.8311728395061728,189,22
14,vanilla,8,0.8666666666666667,189,22
14,causal,8,0.8716049382716049,189,22
14,iamb_soft_cg,8,0.8580246913580247,189,22
14,iamb_soft_fz,8,0.8490740740740741,189,22
14,cfs_iamb,8,0.8401234567901235,189,22
14,cfs_hiton_mb,8,0.8256172839506173,189,22
14,cfs_cg,8,0.8311728395061728,189,22
14,vanilla,10,0.8716049382716049,189,22
14,causal,10,0.8635802469135803,189,22
14,iamb_soft_cg,10,0.8580246913580247,189,22
14,iamb_soft_fz,10,0.8629629629629628,189,22
14,cfs_iamb,10,0.8475308641975308,189,22
14,cfs_hiton_mb,10,0.8256172839506173,189,22
14,cfs_cg,10,0.8311728395061728,189,22
15,vanilla,2,0.823148148148148,189,22
15,causal,2,0.823148148148148,189,22
15,iamb_soft_cg,2,0.823148148148148,189,22
15,iamb_soft_fz,2,0.823148148148148,189,22
15,cfs_iamb,2,0.8108024691358025,189,22
15,cfs_hiton_mb,2,0.8108024691358025,189,22
15,cfs_cg,2,0.8549382716049383,189,22
15,vanilla,4,0.8969135802469136,189,22
15,causal,4,0.8969135802469136,189,22
15,iamb_soft_cg,4,0.8972222222222223,189,22
15,iamb_soft_fz,4,0.8969135802469136,189,22
15,cfs_iamb,4,0.8660493827160494,189,22
15,cfs_hiton_mb,4,0.8623456790123456,189,22
15,cfs_cg,4,0.8654320987654321,189,22
15,vanilla,6,0.9003086419753086,189,22
15,causal,6,0.9123456790123455,189,22
15,iamb_soft_cg,6,0.8990740740740741,189,22
15,iamb_soft_fz,6,0.9003086419753086,189,22
15,cfs_iamb,6,0.8929012345679013,189,22
15,cfs_hiton_mb,6,0.8848765432098766,189,22
15,cfs_cg,6,0.8654320987654321,189,22
15,vanilla,8,0.9132716049382715,189,22
15,causal,8,0.8996913580246914,189,22
15,iamb_soft_cg,8,0.9049382716049383,189,22
15,iamb_soft_fz,8,0.9132716049382715,189,22
15,cfs_iamb,8,0.8972222222222221,189,22
15,cfs_hiton_mb,8,0.8888888888888888,189,22
15,cfs_cg,8,0.8654320987654321,189,22
15,vanilla,10,0.9163580246913581,189,22
15,causal,10,0.9058641975308642,189,22
15,iamb_soft_cg,10,0.9154320987654321,189,22
15,iamb_soft_fz,10,0.9163580246913581,189,22
15,cfs_iamb,10,0.8972222222222221,189,22
15,cfs_hiton_mb,10,0.8888888888888888,189,22
15,cfs_cg,10,0.8654320987654321,189,22
16,vanilla,2,0.8268518518518518,189,22
16,causal,2,0.8268518518518518,189,22
16,iamb_soft_cg,2,0.8268518518518518,189,22
16,iamb_soft_fz,2,0.8268518518518518,189,22
16,cfs_iamb,2,0.7283950617283951,189,22
16,cfs_hiton_mb,2,0.7283950617283951,189,22
16,cfs_cg,2,0.8280864197530864,189,22
