auc_vanilla,auc_causal,auc_iamb_soft_cg,auc_iamb_soft_fz,auc_cfs_iamb,auc_cfs_hiton_mb,auc_cfs_cg
0.7306651276872024,0.73143205245355,0.7536497859856683,0.7661648952371792,0.7624440917616506,0.7584574937078182,0.5999775565494798
0.7155218903797754,0.7053909168149538,0.7170320139790635,0.7584523637762709,0.7510162073774829,0.7455101877234327,0.6085586495455201
0.7242267429743984,0.7335991279116368,0.7242267429743984,0.7538639606277753,0.7425902948107536,0.7475265714423123,0.6018150339056414
0.7308802641914746,0.7322390548101124,0.7308802641914746,0.7308802641914746,0.7509402202664358,0.749312749482999,0.624160374485003
0.7571192228153706,0.7402529697494348,0.7344696131710994,0.7563128617002517,0.7588210776062456,0.7591551643982752,0.6067497074335914
0.7399791596530884,0.7152173006941438,0.7147658667179659,0.730685968034114,0.7507715737668125,0.7471895990637876,0.6349524679780054
0.7302851921319675,0.7225880504657015,0.7094903733628304,0.7545641962840057,0.749217525128649,0.749217525128649,0.5067073854983247
0.7251142211321118,0.7251142211321118,0.710731496176598,0.7251142211321118,0.7402718863720164,0.7365084403404992,0.5984562112249314
0.7156674521874349,0.7390189005915452,0.705314609083185,0.7318741884287981,0.7458641530002085,0.7354644992705879,0.5479273473444588
0.7481479344010005,0.7503515606213629,0.7210141233427916,0.7480655348755191,0.7502665961301078,0.7473348402507254,0.6067497074335914
0.7043011269818369,0.7366793311851745,0.7418432485291524,0.7541246252745315,0.7286740730053384,0.7416524791997307,0.6049407653216627
0.7017335962423251,0.7017335962423251,0.6976174674169191,0.7017335962423251,0.7170454800493755,0.7561826896872345,0.5004536783212299
0.7312175571907212,0.734895076868818,0.7327058785809327,0.7415380176020776,0.7591080331521827,0.7563192741146859,0.6085586495455201
0.7362708603857068,0.7556559098414531,0.7193917824909023,0.7550313406755479,0.7505115503615,0.7505115503615,0.6049407653216627
0.7114115327273601,0.7387665720835537,0.7114115327273601,0.7652972955642123,0.7613850815178185,0.7558377017906668,0.6018150339056414
0.7552185831770308,0.7531428846246332,0.7552185831770308,0.7638839994228827,0.7671213068500617,0.7636723897465493,0.7445505699033329
0.7587909392584042,0.7581109027076421,0.7598983632312155,0.7649917440164157,0.7492784430657753,0.7538219593132304,0.622478718799596
0.7585607335802114,0.7559444684909986,0.7596947690729252,0.76530434922009,0.7604578463906123,0.756847977684798,0.6085586495455201
0.7671184212635663,0.7612600394363488,0.7604344410779269,0.7742538354253836,0.76983568188012,0.76983568188012,0.7541060292726719
0.7405549944692926,0.7524237323458215,0.749132560637394,0.7545468827650331,0.7500110614148993,0.755979095528944,0.6029109155324709
0.7417396880360378,0.7417396880360378,0.7456964683627504,0.7536539540550506,0.7639061222526811,0.755500729412142,0.6099927860337614
0.7528071947289954,0.7547802946504432,0.7538280511069431,0.7657775854053447,0.7607592298690264,0.7605088250853652,0.5037015662322256
0.7523147213004377,0.7529953990926433,0.7554414145786243,0.7660138828772503,0.7562606005226117,0.7489472418602414,0.622478718799596
0.7444242453389763,0.7509902370990237,0.7438747014219529,0.7556026868016479,0.7559980121515253,0.7540165760913128,0.6017848955577999
0.7528129659019861,0.7528129659019861,0.7528129659019861,0.7647717982013178,0.7645255614870389,0.7692704275477324,0.615230766764456
0.7531457702111288,0.7468894980682602,0.7531457702111288,0.7531457702111288,0.7597233043171581,0.7573314737331475,0.4962984337677744
0.7432575065326471,0.7561236954744386,0.743446993379182,0.763902916045464,0.7610990878340468,0.7560489908462783,0.6225736225332245
0.7518610429792077,0.7518610429792077,0.7518610429792077,0.7518610429792077,0.7579406531044102,0.7588845605091457,0.6125327433912053
0.765193414450376,0.7383786210102758,0.7407213966238639,0.7673037400407189,0.7625893329485885,0.7632235207361451,0.5999775565494798
0.7489103704772438,0.7489103704772438,0.7489103704772438,0.7621209060741596,0.7582968627262381,0.7582968627262381,0.6099911829301528
0.7205498645377452,0.7509562513025216,0.740790330079033,0.757652735696308,0.7553772904342808,0.7528575321823049,0.5999775565494798
0.733030987992754,0.7461148784045912,0.7338864040782955,0.7508344154282691,0.7487840459128874,0.75636480225717,0.5819679699899004
0.755163757033617,0.7554760416165697,0.755163757033617,0.7635114381442472,0.7606422033055996,0.7606422033055996,0.6303217428942434
0.7509148912294202,0.7417089084467529,0.7558271213068499,0.7589015534073967,0.7561916670674427,0.7561916670674427,0.622478718799596
0.7529626957790282,0.7513038041648632,0.7506753875502974,0.7625348274258965,0.7599833277224707,0.7636762371952099,0.5527725676910499
0.7623867006524632,0.7653986117122751,0.7662043315859504,0.768479456227256,0.7670248000128248,0.7681431250901746,0.731231343881755
0.7680331521826256,0.7458821077606246,0.7680331521826256,0.761576171467962,0.7579230189647157,0.7611596851504513,0.6183722085958415
0.7638317382452429,0.7644005194055692,0.7644829189310505,0.7652257971432692,0.7689517305503454,0.7688488112986742,0.6252867150803956
0.7516244248865805,0.7575950239663988,0.7656336267012936,0.7609487167155613,0.7597973677038746,0.762052293239712,0.6085586495455201
0.7731912983536126,0.7731912983536126,0.7574292630532712,0.7628762884945253,0.7663912534667116,0.762623959986534,0.6185520768207249
0.7539008320107728,0.7631622821782974,0.763648984433864,0.7705753538851216,0.7711415700796743,0.7682579073085494,0.748723127975761
0.7693951490084805,0.7643370365026692,0.7721967328748457,0.769352506452492,0.7705583609868705,0.7715176581862485,0.622478718799596
0.7509844659260329,0.7509844659260329,0.7561031757482487,0.7509844659260329,0.7552282017986822,0.7594004392503888,0.6221298834543677
0.7659468731464113,0.7636130749130317,0.7649212074576379,0.7648487471745299,0.7671148944356275,0.7667404094326616,0.5574927459561712
0.7533955337533462,0.7533955337533462,0.7533955337533462,0.7533955337533462,0.7592753971689191,0.7636351977428302,0.6085586495455201
0.7699664951345805,0.7593610029016175,0.7678907965821831,0.7660677471584989,0.7671764536141971,0.7581468122284744,0.7493111463793904
0.7639118934256721,0.7603841036246173,0.7639118934256721,0.770028374933872,0.767220699273794,0.7616765257538595,0.6070312124272592
0.7684724025713783,0.7684724025713783,0.7687157536991616,0.767541640616233,0.7653902755735104,0.7581352698824926,0.7486471408647141
0.7674893794385932,0.7674893794385932,0.7674893794385932,0.769574696612642,0.7666759646675965,0.7581974703025057,0.6113942192083874
0.7626322961252986,0.7536456179162859,0.7639971785376488,0.7626322961252986,0.7645034386572405,0.7567097901537375,0.5229452219496947
0.7633661969573093,0.7619278923996858,0.7633661969573093,0.7683037560717548,0.7635216980073422,0.7643210054665833,0.7492835729973228
0.7597072732810722,0.7651215954087112,0.7547613780278619,0.7597072732810722,0.7595841549239328,0.7647685919941006,0.6193613235223392
0.7665089212715818,0.7636897032655219,0.7670193494605556,0.7663819554657818,0.7676714920085285,0.767813847608971,0.6223838150659677
0.7607464050401576,0.7607464050401576,0.7607464050401576,0.7663219993908207,0.7672251879638979,0.7686416903124449,0.6067497074335914
0.7580159989740137,0.7615934849869348,0.7615934849869348,0.7649099857323779,0.7622546049151155,0.7629500312605203,0.6110707129001747
