split,k,mu_index,mu_rel,cv_auc,cv_log_loss,cv_stability
0,6,9,1.5199110829529332,0.7579631240083978,0.5830361231181478,0.6171428571428572
0,6,10,2.848035868435799,0.7546981993469444,0.5851709528611766,0.5403571428571429
0,6,11,5.336699231206307,0.7457098003330284,0.591657190664367,0.5809523809523809
0,6,12,10.0,0.7457098003330284,0.591657190664367,0.5809523809523809
0,8,0,0.0,0.7802356450298276,0.5652444739662068,0.3922610722610723
0,8,1,0.01,0.780201695001218,0.5654385554555701,0.45463869463869455
0,8,2,0.01873817422860384,0.780201695001218,0.5654385554555701,0.45463869463869455
0,8,3,0.03511191734215131,0.7822463259377047,0.5624311865336582,0.5036829836829837
0,8,4,0.0657933224657568,0.7831870087528869,0.5622111933983933,0.4884848484848484
0,8,5,0.12328467394420657,0.77928897813457,0.5653734529906137,0.6319191919191918
0,8,6,0.23101297000831592,0.7790929221840999,0.5658820226799792,0.6464646464646464
0,8,7,0.4328761281083057,0.7800955595511333,0.5651157733498646,0.7866666666666666
0,8,8,0.8111308307896868,0.7769939330557383,0.56839371094658,0.7097222222222223
0,8,9,1.5199110829529332,0.7746691847378455,0.5704588912984786,0.925
0,8,10,2.848035868435799,0.7716136564465123,0.5723005517947435,0.8857142857142856
0,8,11,5.336699231206307,0.7480893211637275,0.5943455883536725,0.5186111111111111
0,8,12,10.0,0.7480893211637275,0.5943455883536725,0.5186111111111111
0,10,0,0.0,0.7857866375784799,0.5591783996946177,0.4547349709114415
0,10,1,0.01,0.7857866375784799,0.5591783996946158,0.4547349709114415
0,10,2,0.01873817422860384,0.7881354736581181,0.5566867497170923,0.49839327339327333
0,10,3,0.03511191734215131,0.7869627839794953,0.5579236803398469,0.5017316017316017
0,10,4,0.0657933224657568,0.7885382150339921,0.5562314873101839,0.7757575757575758
0,10,5,0.12328467394420657,0.7835802500355387,0.5613920915778574,0.8363636363636363
0,10,6,0.23101297000831592,0.782042434321203,0.5637445414274942,0.7265151515151514
0,10,7,0.4328761281083057,0.782042434321203,0.5637445414274923,0.7265151515151514
0,10,8,0.8111308307896868,0.7789253979445396,0.5660620479125988,0.652086247086247
0,10,9,1.5199110829529332,0.7725754660574721,0.5720043657984257,0.7508585858585859
0,10,10,2.848035868435799,0.7725754660574721,0.5720043657984257,0.7508585858585859
0,10,11,5.336699231206307,0.7725754660574721,0.5720043657984236,0.7508585858585859
0,10,12,10.0,0.7690328377912123,0.5751972657908659,0.6187121212121213
1,2,0,0.0,0.724723978681045,0.5997879185528545,0.3333333333333333
1,2,1,0.01,0.724723978681045,0.5997879185528545,0.3333333333333333
1,2,2,0.01873817422860384,0.7239679229877398,0.6003741534262442,0.26666666666666666
1,2,3,0.03511191734215131,0.7239679229877398,0.6003741534262442,0.26666666666666666
1,2,4,0.0657933224657568,0.7239679229877398,0.6003741534262408,0.26666666666666666
1,2,5,0.12328467394420659,0.7239679229877398,0.6003741534262408,0.26666666666666666
1,2,6,0.23101297000831592,0.7239679229877398,0.6003741534262408,0.26666666666666666
1,2,7,0.4328761281083058,0.7239679229877398,0.6003741534262457,0.26666666666666666
1,2,8,0.8111308307896868,0.7239679229877398,0.600374153566016,0.26666666666666666
1,2,9,1.5199110829529332,0.7256356704605607,0.5995999795394681,0.5999999999999999
1,2,10,2.848035868435799,0.7256356704605607,0.5995999795394681,0.5999999999999999
1,2,11,5.336699231206307,0.7034245375142602,0.6098457700004716,0.7333333333333333
1,2,12,10.0,0.7034245375142602,0.6098457700004716,0.7333333333333333
1,4,0,0.0,0.7622414519519873,0.5772656824632758,0.6266666666666666
1,4,1,0.01,0.7622414519519873,0.5772656824632758,0.6266666666666666
1,4,2,0.01873817422860384,0.7622414519519873,0.5772656824632759,0.6266666666666666
1,4,3,0.03511191734215131,0.7622414519519873,0.5772656824632758,0.6266666666666666
1,4,4,0.0657933224657568,0.7609956003403147,0.5780258235967054,0.6266666666666666
1,4,5,0.12328467394420659,0.7630600672485732,0.5761174196384466,0.8400000000000001
1,4,6,0.23101297000831592,0.7630600672485732,0.5761174196384466,0.8400000000000001
1,4,7,0.4328761281083058,0.7631919177415794,0.5762792270162371,0.8400000000000001
1,4,8,0.8111308307896868,0.7610084350026896,0.5781377716533498,0.5333333333333332
1,4,9,1.5199110829529332,0.7500521780065591,0.5867943138457499,0.4
1,4,10,2.848035868435799,0.7298360253478688,0.5991065890942657,0.5200000000000001
1,4,11,5.336699231206307,0.7282484689770058,0.6009991645682947,0.5599999999999999
1,4,12,10.0,0.7097029797532789,0.6089303378699694,0.7416666666666666
1,6,0,0.0,0.7739108874254311,0.5681254821147332,0.5223809523809525
1,6,1,0.01,0.7739108874254311,0.5681254821147332,0.5223809523809525
1,6,2,0.01873817422860384,0.7739108874254311,0.5681254821147333,0.5223809523809525
1,6,3,0.03511191734215131,0.7739108874254311,0.5681254388923411,0.5223809523809525
1,6,4,0.0657933224657568,0.775293683534529,0.5670917945653511,0.65
1,6,5,0.12328467394420659,0.7709695652701909,0.5719123892064462,0.5523809523809524
1,6,6,0.23101297000831592,0.7738008723598648,0.56800157925465,0.7714285714285716
1,6,7,0.4328761281083058,0.768335697820029,0.5733373589761297,0.6357142857142858
1,6,8,0.8111308307896868,0.7711418334844176,0.5715227990651255,1.0
1,6,9,1.5199110829529332,0.7529608180981099,0.5846100144879802,0.7066666666666666
1,6,10,2.848035868435799,0.7529608180981099,0.5846100144879806,0.7066666666666666
1,6,11,5.336699231206307,0.7412269578628469,0.5960828340285663,0.5476190476190477
1,6,12,10.0,0.7412269578628469,0.5960828340285663,0.5476190476190477
1,8,0,0.0,0.7792867186568001,0.5644751313525391,0.4418648018648018
1,8,1,0.01,0.7792867186568001,0.5644751313526395,0.4418648018648018
1,8,2,0.01873817422860384,0.7792867186568001,0.5644751263957282,0.4418648018648018
1,8,3,0.03511191734215131,0.7790711931942786,0.5636780776958519,0.5127272727272726
1,8,4,0.0657933224657568,0.7815056851260929,0.5620334302304457,0.6153535353535353
1,8,5,0.12328467394420659,0.7790257429024324,0.5646807738783837,0.9111111111111111
1,8,6,0.23101297000831592,0.7775945012468917,0.56604627369594,0.74
1,8,7,0.4328761281083058,0.774130256071766,0.5703983212512481,0.6551515151515152
1,8,8,0.8111308307896868,0.7711950651519665,0.5726602151169722,0.6573737373737375
1,8,9,1.5199110829529332,0.7711906512053525,0.5725329565667459,0.9
1,8,10,2.848035868435799,0.7612051967274361,0.5797381873804036,0.6087301587301586
1,8,11,5.336699231206307,0.7413355220908062,0.5964301279621458,0.555952380952381
1,8,12,10.0,0.7413355220908062,0.5964301279621459,0.555952380952381
1,10,0,0.0,0.7858431145218772,0.5574836048554446,0.5677655677655677
1,10,1,0.01,0.7858431145218772,0.5574836044511429,0.5677655677655677
1,10,2,0.01873817422860384,0.7858431145218772,0.5574836182373829,0.5677655677655677
1,10,3,0.03511191734215131,0.7870771408426858,0.5557252938437243,0.629070929070929
1,10,4,0.0657933224657568,0.7830267558456755,0.5612033720870614,0.4787545787545787
1,10,5,0.12328467394420659,0.7823511362751547,0.5615182286104075,0.7093240093240093
1,10,6,0.23101297000831592,0.7790015272726754,0.565578262263742,0.7530303030303032
1,10,7,0.4328761281083058,0.7768546647893644,0.5670848021274729,0.6220979020979022
1,10,8,0.8111308307896868,0.7753914975630073,0.5682286715461242,0.6771717171717171
1,10,9,1.5199110829529332,0.7691667598888763,0.5752293203323525,0.6714646464646464
1,10,10,2.848035868435799,0.7667384377672102,0.5765083940602386,0.8799999999999999
1,10,11,5.336699231206307,0.7667384377672102,0.5765083940602123,0.8799999999999999
1,10,12,10.0,0.7667384377672102,0.5765083940601953,0.8799999999999999
2,2,0,0.0,0.7282012713937828,0.5991371599317235,0.4
2,2,1,0.01,0.7282012713937828,0.5991371599317235,0.4
2,2,2,0.01873817422860384,0.7282012713937828,0.5991371599317235,0.4
2,2,3,0.03511191734215131,0.7282012713937828,0.5991371599317235,0.4
2,2,4,0.0657933224657568,0.7282012713937828,0.5991371599317192,0.4
2,2,5,0.1232846739442066,0.7282012713937828,0.5991371599317192,0.4
2,2,6,0.23101297000831592,0.7282012713937828,0.5991371599317192,0.4
2,2,7,0.4328761281083057,0.7282012713937828,0.5991371599317192,0.4
2,2,8,0.8111308307896868,0.7282012713937828,0.5991371599317192,0.4
2,2,9,1.5199110829529334,0.7282012713937828,0.5991371599119808,0.4
2,2,10,2.848035868435799,0.7282012713937828,0.5991371599119808,0.4
2,2,11,5.336699231206307,0.7103020971068256,0.607077485282532,0.5999999999999999
2,2,12,10.0,0.7111260528573501,0.6066054314529034,0.5999999999999999
2,4,0,0.0,0.7586818965326338,0.5813550286667466,0.35238095238095235
2,4,1,0.01,0.7586818965326338,0.5813550286667466,0.35238095238095235
2,4,2,0.01873817422860384,0.7586818965326338,0.5813550286667466,0.35238095238095235
2,4,3,0.03511191734215131,0.7586818965326338,0.5813550286667466,0.35238095238095235
2,4,4,0.0657933224657568,0.7586818965326338,0.581355036392947,0.35238095238095235
2,4,5,0.1232846739442066,0.7586818965326338,0.581355045823209,0.35238095238095235
2,4,6,0.23101297000831592,0.7586818965326338,0.5813550458232091,0.35238095238095235
2,4,7,0.4328761281083057,0.75833455986616,0.5810570349159534,0.5371428571428571
2,4,8,0.8111308307896868,0.7573322953879652,0.5841437262253569,0.3895238095238095
2,4,9,1.5199110829529334,0.7434932176377849,0.5932151412079023,0.5599999999999998
2,4,10,2.848035868435799,0.735922137667416,0.5964773077982785,0.4633333333333334
2,4,11,5.336699231206307,0.735922137667416,0.5964773077982783,0.4633333333333334
2,4,12,10.0,0.7175488816549407,0.6041290959438069,0.9
2,6,0,0.0,0.7772019121625336,0.5663411433859178,0.8285714285714286
2,6,1,0.01,0.7772019121625336,0.5663411433859178,0.8285714285714286
2,6,2,0.01873817422860384,0.7772019121625336,0.5663411433859178,0.8285714285714286
2,6,3,0.03511191734215131,0.7772019121625336,0.5663411319088597,0.8285714285714286
2,6,4,0.0657933224657568,0.7772019121625336,0.5663411572683653,0.8285714285714286
2,6,5,0.1232846739442066,0.773002684513898,0.5704748759151641,0.6
2,6,6,0.23101297000831592,0.7766586066958548,0.5664559866717137,1.0
2,6,7,0.4328761281083057,0.7691649233041952,0.573901942550415,0.7285714285714286
2,6,8,0.8111308307896868,0.768077765181469,0.5749702700978012,0.8857142857142856
2,6,9,1.5199110829529334,0.7556565279477327,0.5835574790792755,0.8666666666666666
2,6,10,2.848035868435799,0.7529622689357167,0.5857217686511551,0.5861111111111111
2,6,11,5.336699231206307,0.7427088166779889,0.5942501034437342,0.6130952380952381
2,6,12,10.0,0.7427088166779889,0.5942501034437342,0.6130952380952381
2,8,0,0.0,0.78188899413593,0.561706501990263,0.6642424242424243
2,8,1,0.01,0.78188899413593,0.5617065019902245,0.6642424242424243
2,8,2,0.01873817422860384,0.78188899413593,0.5617065019902245,0.6642424242424243
2,8,3,0.03511191734215131,0.7814567988279004,0.5622936118187655,0.6464646464646464
2,8,4,0.0657933224657568,0.7795880214103913,0.5640908428675614,0.5474747474747473
2,8,5,0.1232846739442066,0.7770601486840667,0.5667454880188698,0.8400000000000001
2,8,6,0.23101297000831592,0.7773721837784784,0.5661986806324009,0.7377777777777778
2,8,7,0.4328761281083057,0.7744617878233935,0.5696541062002136,0.7866666666666666
2,8,8,0.8111308307896868,0.7714551122559703,0.5724335811298434,0.7333333333333333
2,8,9,1.5199110829529334,0.7684088847552041,0.5747903215487289,0.8464285714285715
2,8,10,2.848035868435799,0.7593142409961989,0.5819222580562442,0.5950396825396825
2,8,11,5.336699231206307,0.7466066272776043,0.5913102258932165,0.95
2,8,12,10.0,0.7466066272776043,0.5913102258932165,0.95
2,10,0,0.0,0.7836463606549414,0.5606905983536414,0.654012654012654
2,10,1,0.01,0.7836463606549414,0.5606905983536304,0.654012654012654
2,10,2,0.01873817422860384,0.7835309437016433,0.5609952256706581,0.6085581085581087
2,10,3,0.03511191734215131,0.7853629358495472,0.559438783219741,0.5626373626373626
2,10,4,0.0657933224657568,0.7835330560240477,0.5611344600037615,0.6662004662004661
2,10,5,0.1232846739442066,0.7814914953485332,0.5639262275508166,0.7296037296037297
2,10,6,0.23101297000831592,0.7783871671949258,0.5667094998940964,0.7636363636363637
2,10,7,0.4328761281083057,0.7762832462187857,0.5688941639557317,0.790909090909091
2,10,8,0.8111308307896868,0.7741090814147774,0.569490245624573,0.6063636363636363
2,10,9,1.5199110829529334,0.764708673094356,0.578727774449596,0.6357575757575757
2,10,10,2.848035868435799,0.7664800629482077,0.5770371807047339,0.8522222222222222
2,10,11,5.336699231206307,0.7664800629482077,0.577037180704731,0.8522222222222222
2,10,12,10.0,0.7664800629482077,0.5770371807047341,0.8522222222222222
3,2,0,0.0,0.7274516898222064,0.5981361045703084,1.0
3,2,1,0.01,0.7274516898222064,0.5981361045703084,1.0
3,2,2,0.01873817422860384,0.7274516898222064,0.5981361045703084,1.0
3,2,3,0.03511191734215131,0.7274516898222064,0.5981361045703084,1.0
3,2,4,0.0657933224657568,0.7274516898222064,0.5981361045703084,1.0
3,2,5,0.12328467394420659,0.7274516898222064,0.5981361045703084,1.0
3,2,6,0.23101297000831592,0.7274516898222064,0.5981361045703084,1.0
3,2,7,0.4328761281083058,0.7274516898222064,0.5981361045703084,1.0
3,2,8,0.8111308307896868,0.7274516898222064,0.5981361045703086,1.0
3,2,9,1.5199110829529332,0.7274516898222064,0.5981361045526767,1.0
3,2,10,2.848035868435799,0.7274516898222064,0.5981361045526767,1.0
3,2,11,5.336699231206307,0.7007103603806324,0.614655576264272,0.4
3,2,12,10.0,0.7001833405839497,0.6144226348495143,0.33333333333333337
3,4,0,0.0,0.761286191469132,0.5782670174096675,1.0
3,4,1,0.01,0.761286191469132,0.5782670174096675,1.0
3,4,2,0.01873817422860384,0.761286191469132,0.5782670174096675,1.0
3,4,3,0.03511191734215131,0.761286191469132,0.5782670174096675,1.0
3,4,4,0.0657933224657568,0.7589735784684557,0.5800843450173121,0.76
3,4,5,0.12328467394420659,0.7589735784684557,0.5800843424965634,0.76
3,4,6,0.23101297000831592,0.7589735784684557,0.5800843424965634,0.76
3,4,7,0.4328761281083058,0.7557574808144407,0.5830597604619114,0.5352380952380951
3,4,8,0.8111308307896868,0.7589735784684557,0.5800843452002198,0.76
3,4,9,1.5199110829529332,0.7376181303982265,0.5970275705670954,0.35690476190476195
3,4,10,2.848035868435799,0.728607358054006,0.6005543584964709,0.23333333333333334
3,4,11,5.336699231206307,0.7205440355287343,0.606990262756274,0.33999999999999997
3,4,12,10.0,0.7048515852418884,0.6145505722610451,0.54
3,6,0,0.0,0.7688271381638868,0.574930257943258,0.5380952380952381
3,6,1,0.01,0.7688271381638868,0.5749302577441082,0.5380952380952381
3,6,2,0.01873817422860384,0.7688271381638868,0.5749302577441134,0.5380952380952381
3,6,3,0.03511191734215131,0.7688271381638868,0.5749302577441134,0.5380952380952381
3,6,4,0.0657933224657568,0.7716003681741519,0.5727764465552965,0.5095238095238095
3,6,5,0.12328467394420659,0.7657670744870456,0.5774104268249793,0.4666666666666666
3,6,6,0.23101297000831592,0.7695680597136472,0.5732943810554488,0.8
3,6,7,0.4328761281083058,0.7638891048596272,0.57952572031045,0.48619047619047623
3,6,8,0.8111308307896868,0.7645799307226827,0.5788052557454837,0.6839285714285714
3,6,9,1.5199110829529332,0.7495221536687761,0.5897410112147456,0.5519841269841269
3,6,10,2.848035868435799,0.7495221536687761,0.5897410153721122,0.5519841269841269
3,6,11,5.336699231206307,0.7371916470042811,0.5990295103462809,0.5157142857142858
3,6,12,10.0,0.7371916470042811,0.5990295103462809,0.5157142857142858
3,8,0,0.0,0.7759297854603355,0.5693494650418881,0.6763636363636363
3,8,1,0.01,0.7759297854603355,0.5693494650418881,0.6763636363636363
3,8,2,0.01873817422860384,0.7759297854603355,0.5693494655199192,0.6763636363636363
3,8,3,0.03511191734215131,0.7750413628015524,0.5700978880361791,0.4324164724164724
3,8,4,0.0657933224657568,0.7739666164481124,0.5714129313085363,0.4017094017094017
3,8,5,0.12328467394420659,0.770662755619942,0.5735401126735882,0.6496969696969697
3,8,6,0.23101297000831592,0.7701474018148685,0.5740405771125209,0.6618181818181817
3,8,7,0.4328761281083058,0.7693002326626335,0.5753198594442208,0.5992424242424242
3,8,8,0.8111308307896868,0.764960195902366,0.579445522181121,0.5588383838383837
3,8,9,1.5199110829529332,0.7607436167788547,0.5824655060741339,0.5488888888888889
3,8,10,2.848035868435799,0.7613764605705772,0.5810616455621489,0.6757142857142857
3,8,11,5.336699231206307,0.7406133949957174,0.6001312102400467,0.6249747474747475
3,8,12,10.0,0.7406133949957174,0.6001312102400467,0.6249747474747475
3,10,0,0.0,0.7793003748175737,0.5669029975517068,0.5487096237096237
3,10,1,0.01,0.7793003748175737,0.5669029975517068,0.5487096237096237
3,10,2,0.01873817422860384,0.7793003748175737,0.5669029975517084,0.5487096237096237
3,10,3,0.03511191734215131,0.7793793372436657,0.5670989976884113,0.5596986346986347
3,10,4,0.0657933224657568,0.7761486026312238,0.5694764177934765,0.42609890109890103
3,10,5,0.12328467394420659,0.7748742035930197,0.5702034155727228,0.7128438228438229
3,10,6,0.23101297000831592,0.7752598799469383,0.569693358567512,0.72
3,10,7,0.4328761281083058,0.7738668515395237,0.5707374947862602,0.6597902097902097
3,10,8,0.8111308307896868,0.7715185469336322,0.5711126921715204,0.760909090909091
3,10,9,1.5199110829529332,0.763501205459607,0.5800256686510504,0.5379720279720279
3,10,10,2.848035868435799,0.7639509479734349,0.5799454256115935,0.661946386946387
3,10,11,5.336699231206307,0.7639509479734349,0.5799454256116008,0.661946386946387
3,10,12,10.0,0.7599841350800531,0.5829606232811397,0.6389393939393939
4,2,0,0.0,0.7281105558258165,0.59876731414717,0.4
4,2,1,0.01,0.7281105558258165,0.59876731414717,0.4
4,2,2,0.01873817422860384,0.7281105558258165,0.59876731414717,0.4
4,2,3,0.03511191734215131,0.7281105558258165,0.59876731414717,0.4
4,2,4,0.0657933224657568,0.7281105558258165,0.59876731414717,0.4
4,2,5,0.12328467394420659,0.7281105558258165,0.59876731414717,0.4
4,2,6,0.23101297000831592,0.7281105558258165,0.59876731414717,0.4
4,2,7,0.4328761281083057,0.7281105558258165,0.59876731414717,0.4
4,2,8,0.8111308307896868,0.7281105558258165,0.5987673140600602,0.4
4,2,9,1.5199110829529332,0.7324945556086553,0.5944384074983791,1.0
4,2,10,2.848035868435799,0.7324945556086553,0.5944384074983791,1.0
4,2,11,5.336699231206307,0.7063872129130976,0.6088631913397615,0.5999999999999999
4,2,12,10.0,0.7063872129130976,0.6088631913397615,0.5999999999999999
4,4,0,0.0,0.7592654639930109,0.5813233834955434,0.38476190476190475
4,4,1,0.01,0.7592654639930109,0.5813233834955434,0.38476190476190475
4,4,2,0.01873817422860384,0.7592654639930109,0.5813233834955434,0.38476190476190475
4,4,3,0.03511191734215131,0.7592654639930109,0.5813233834955434,0.38476190476190475
4,4,4,0.0657933224657568,0.7607756730750685,0.5796031486478572,0.3771428571428571
4,4,5,0.12328467394420659,0.7587321815211435,0.5814890905086669,0.42285714285714276
4,4,6,0.23101297000831592,0.7587321815211435,0.5814890905086669,0.42285714285714276
4,4,7,0.4328761281083057,0.7587321815211435,0.5814890910309869,0.42285714285714276
4,4,8,0.8111308307896868,0.758996152530108,0.5811266082920553,0.45714285714285713
4,4,9,1.5199110829529332,0.7523464458764709,0.5862742550290267,0.6571428571428573
4,4,10,2.848035868435799,0.7321422113736811,0.5966822888118769,0.27666666666666667
4,4,11,5.336699231206307,0.7314895316101869,0.5953159130443243,0.75
4,4,12,10.0,0.7121818640298712,0.6088013250616847,0.6
4,6,0,0.0,0.771395707206541,0.5725508153217358,0.4552813852813853
4,6,1,0.01,0.771395707206541,0.5725508153217358,0.4552813852813853
4,6,2,0.01873817422860384,0.771395707206541,0.5725508153217358,0.4552813852813853
4,6,3,0.03511191734215131,0.771395707206541,0.5725508153217358,0.4552813852813853
4,6,4,0.0657933224657568,0.7706633020949637,0.5732660942252525,0.3705194805194805
4,6,5,0.12328467394420659,0.771755929968333,0.5710277952840794,0.5904761904761905
4,6,6,0.23101297000831592,0.7733038986885313,0.5695892308092017,0.7428571428571429
4,6,7,0.4328761281083057,0.7695206799720833,0.5725748152829682,0.6571428571428573
4,6,8,0.8111308307896868,0.7675421603693456,0.5756365948059073,0.8
4,6,9,1.5199110829529332,0.7532148689781488,0.5855246760718392,0.5938095238095239
4,6,10,2.848035868435799,0.7532148689781488,0.5855246760718406,0.5938095238095239
4,6,11,5.336699231206307,0.7410711531908782,0.5952635062160005,0.46845238095238084
4,6,12,10.0,0.7410711531908782,0.5952635062160005,0.46845238095238084
4,8,0,0.0,0.7794509940487798,0.563879880873748,0.5473193473193472
4,8,1,0.01,0.7794509940487798,0.5638798808737471,0.5473193473193472
4,8,2,0.01873817422860384,0.7794509940487798,0.5638798807010279,0.5473193473193472
4,8,3,0.03511191734215131,0.7794509940487798,0.5638798807923555,0.5473193473193472
4,8,4,0.0657933224657568,0.7795824602234047,0.5636049859256016,0.5652525252525251
4,8,5,0.12328467394420659,0.7786384921289737,0.5656488072295497,0.8222222222222222
4,8,6,0.23101297000831592,0.7780880174814859,0.5663216715881509,0.6420202020202019
4,8,7,0.4328761281083057,0.7730368117004232,0.5717657938362155,0.5628282828282827
4,8,8,0.8111308307896868,0.7671760449638219,0.5757025037184408,0.5696969696969696
4,8,9,1.5199110829529332,0.7653229303062188,0.577405867703156,0.6111904761904762
4,8,10,2.848035868435799,0.764471113616086,0.5785493016903146,0.6006349206349206
4,8,11,5.336699231206307,0.74383659396763,0.5941323021900209,0.3464790764790765
4,8,12,10.0,0.7401898768538182,0.5963686065847021,0.36448412698412697
4,10,0,0.0,0.7835597925823695,0.56120926445993,0.5106227106227106
4,10,1,0.01,0.784557313085898,0.5603876584432251,0.5793872793872794
4,10,2,0.01873817422860384,0.784557313085898,0.5603876504953564,0.5793872793872794
4,10,3,0.03511191734215131,0.7836269297175974,0.5605780527972877,0.5153762903762903
4,10,4,0.0657933224657568,0.7837472320861558,0.5609614265304307,0.5147852147852149
4,10,5,0.12328467394420659,0.7812678256223208,0.5639313601407256,0.6456876456876458
4,10,6,0.23101297000831592,0.7801453394967144,0.56456664611242,0.8021212121212121
4,10,7,0.4328761281083057,0.7780419042761492,0.5665766292098596,0.686038961038961
4,10,8,0.8111308307896868,0.7748117597138613,0.5686114622035106,0.6217171717171717
4,10,9,1.5199110829529332,0.7643487917901594,0.5791091087218991,0.4715656565656565
4,10,10,2.848035868435799,0.7662882816467971,0.5772901545484269,0.5784090909090909
4,10,11,5.336699231206307,0.7662882816467971,0.577290154548422,0.5784090909090909
4,10,12,10.0,0.7662882816467971,0.5772901545484231,0.5784090909090909
5,2,0,0.0,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,1,0.01,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,2,0.01873817422860384,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,3,0.03511191734215131,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,4,0.0657933224657568,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,5,0.12328467394420659,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,6,0.23101297000831594,0.7302261520800697,0.596731886456153,0.4999999999999999
5,2,7,0.43287612810830567,0.7302261520800697,0.5967318826257028,0.4999999999999999
5,2,8,0.8111308307896868,0.7302261520800697,0.5967318903670279,0.4999999999999999
5,2,9,1.5199110829529332,0.7325864669925516,0.5945006275333944,0.7333333333333333
5,2,10,2.848035868435799,0.7325864669925516,0.5945006275333944,0.7333333333333333
5,2,11,5.336699231206307,0.7095347547398672,0.6084380885707151,0.4
5,2,12,10.0,0.7095347547398672,0.6084380885707151,0.4
5,4,0,0.0,0.7634204235931483,0.5784613252655162,0.7333333333333333
5,4,1,0.01,0.7634204235931483,0.5784613252655162,0.7333333333333333
5,4,2,0.01873817422860384,0.7634204235931483,0.5784613252655162,0.7333333333333333
5,4,3,0.03511191734215131,0.7634204235931483,0.5784613252655162,0.7333333333333333
5,4,4,0.0657933224657568,0.7634204235931483,0.5784613301126744,0.7333333333333333
5,4,5,0.12328467394420659,0.7634204235931483,0.5784613302745403,0.7333333333333333
5,4,6,0.23101297000831594,0.7634204235931483,0.5784613141515401,0.7333333333333333
5,4,7,0.43287612810830567,0.7634204235931483,0.5784613251494223,0.7333333333333333
5,4,8,0.8111308307896868,0.7561868351667034,0.5853057151530542,0.32952380952380955
5,4,9,1.5199110829529332,0.7504511876366635,0.5882756703160483,0.6
5,4,10,2.848035868435799,0.739463911575341,0.5948405389603038,0.535
5,4,11,5.336699231206307,0.7301732547266517,0.5967021872518183,0.46333333333333326
5,4,12,10.0,0.7217459355473786,0.6066668059069583,0.8
5,6,0,0.0,0.7722849113603228,0.5719524891748904,0.39666666666666667
